	2P	2P%	2PA	3P	3P%	3PA	3PAr	AST	AST%	Age	BLK	BLK%	BPM	DBPM	DRB	DRB%	DWS	FG	FG%	FGA	FT	FT%	FTA	FTr	G	MP	OBPM	ORB	ORB%	OWS	PER	PF	PTS	STL	STL%	TOV	TOV%	TRB	TRB%	TS%	USG%	Unnamed: 0	Unnamed: 0.1	VORP	WS	WS/48	Year	eFG%	height	weight	cluster_ID
11670	-0.585964730819	-0.351785748986	-0.528982007643	1.03665807743	0.445906198552	1.18196537504	0.984257955786	0.0398645334035	0.147291028132	0.566656336221	-0.563361854825	-0.552477904773	0.415524006196	-0.868859669183	-1.11831926045	-1.14621479103	-1.83442256706	-0.024400321623	-0.77951982746	0.373667558784	3.1185862281	0.775637830522	2.83516754764	2.44525142138	0.0860676698403	0.42413932702	1.09590847737	-0.869669505342	-0.909712901812	1.43279643097	-0.181588064813	-1.10278717005	1.22988848411	0.129896997969	0.0179444651469	0.0527067488456	-0.60536849532	-1.08670671453	-1.14018308507	1.0341554513	0.74674472207	1.26633346095	1.26585529085	0.277246642248	0.420782672639	0.434066686533	1.05593422113	-0.243957462274	0.596017467576	-0.763407942557	5
9382	1.81618646649	0.400747536294	1.78209247492	0.33937263642	0.581919381208	0.315446518804	-0.240654700291	-0.24526131953	-0.0237390566474	-1.37022680742	0.279319847809	0.186971453986	0.969141743078	0.118140628636	0.568902863084	0.531659110736	1.16005847365	2.28116256644	0.368827208127	2.10180402239	4.42017113675	1.42452330402	3.62859576799	1.65727895033	1.31835946354	2.42032114546	1.06793548576	-0.397009485598	-0.366993185086	2.54360028003	-0.426112101836	-1.21738612113	3.17203364103	0.30894736916	0.355816620549	1.49772310003	-0.374495529021	0.197465286021	0.217508884309	1.52299393483	2.6175677532	-1.62292225923	-1.6337097838	2.07017461377	2.64241657496	2.63297447321	-1.55563858489	0.28461703932	0.596017467576	0.692498625453	5
11662	0.949269158215	-0.638465095759	1.34543913678	0.408053786888	0.491243926104	0.453208144125	-0.0802494715193	3.47518977173	3.47168830103	-0.401785235598	0.0291424593597	0.0525261160294	0.803071541865	0.31683068307	-0.180223735088	-0.170308542044	0.541229931069	1.3355112485	-0.509320524969	1.7549909012	0.802342335868	0.414115923862	0.717055919295	-0.15943535791	0.907595532309	1.73844222099	0.732947886914	-0.903878358641	-0.909712901812	-0.200741609772	-0.626386360918	-1.06811373643	1.32400597584	1.82543258211	1.53836916446	3.09991648278	1.11335247602	-0.498440709477	-0.527031873091	-0.538629234859	1.926176633	1.2551540536	1.25210984763	1.38828790707	0.0509423907248	0.0460241359436	1.05593422113	-0.670883021253	-0.816815925815	-0.925175339002	5
12017	0.593478628216	-0.136776238906	0.715662118765	2.18605190571	0.802131200746	1.93986127432	0.755802023899	1.28965187133	1.64380426995	-0.159674842643	-0.665258671931	-0.619700573751	0.867495345143	-0.337698665608	-0.662499083032	-0.718185734458	-0.439321131501	2.03376796559	-0.171571396855	2.26200640341	1.15660293909	0.933224302657	0.87802327955	-0.2105076477	1.0719011048	1.67100364605	1.26366646981	-0.864596651931	-0.883869105778	1.21874848489	-0.490151558968	-1.5405295835	2.34822156175	0.00180401595095	0.0179444651469	0.326789215851	-0.938851668862	-0.791684330913	-0.833607479079	0.715347744644	2.04818683068	1.69860387824	1.67532480988	1.52839290445	0.857544408764	0.859065670512	1.49119635547	0.548904290116	0.269978992178	-0.358989451443	5
9527	0.716896958906	0.54408720968	0.591465224678	-0.0116736472801	0.866899382963	-0.182930222239	-0.294123109882	3.42201366098	3.38617325864	-0.643895628553	-0.842506627013	-0.821368580685	1.47211224482	-0.0791762962849	-0.588067632806	-0.49561062504	-0.281741771838	0.81001989304	0.655913967024	0.472645786122	0.704792141374	0.933224302657	0.447253379437	0.154294422228	-1.72129362759	0.131905502249	1.77472272291	-1.00343077065	-1.01308808595	2.44207576696	0.753689980813	-0.65973471798	0.815447471582	2.17122134242	2.21411347526	0.540946056547	0.0872504035768	-0.802633689833	-0.767912706367	1.0341554513	0.624734524388	-1.43784095987	-1.43476257933	2.01354482049	2.01596839029	2.00471510559	-1.55563858489	0.691212809776	-1.90361084381	-1.65312862301	5
11812	0.440218418237	0.830766556453	0.216465196614	2.23521814225	0.465336653218	2.47554987051	1.13494165554	3.89665849874	3.95271041448	0.0824355503112	-0.42660446613	-0.418032566817	1.6928431693	0.416892334353	1.17501616964	1.04529397862	0.464330302887	1.88957487032	-0.239121222478	2.16127541016	4.94625727587	0.933224302657	4.47795406163	2.17529788963	1.2362066773	1.9827197258	1.73521102226	-0.402310046877	-0.44452457319	3.03828351539	-0.185265356897	-0.520407461385	3.48622084082	0.840941843358	0.693688775952	5.36633294574	1.62640351224	0.584663012411	0.480287975156	1.65051701749	3.06493847803	1.4427196657	1.43007716509	3.93610323667	2.74813377795	2.76232199007	1.49119635547	0.508244713071	-0.490777450417	-0.0354546585516	5
12023	2.17324697813	-0.441373044852	2.63688856546	1.56240433225	0.439429380331	1.76895770188	0.196814105451	3.7625417213	4.65820951419	0.324545943266	-0.505308682199	-0.485255235795	2.52888326269	1.19735058493	2.48678975507	2.3978657974	1.37172885679	3.44752647475	-0.492433068563	4.12830809786	4.95296618526	0.9146847177	4.49591924899	1.13926001104	1.2362066773	1.76541765097	2.1700302209	0.0848548766171	0.0465075514671	2.13411063246	0.15447765079	-0.698332810234	4.46939268734	1.42542865188	1.20049700906	5.30701239054	0.70291164704	1.63374118143	1.55330259611	0.396540037991	4.59006594906	1.70605681647	1.68183580929	5.96181989082	2.38051003596	2.37427943948	1.49119635547	-0.487914924548	-1.14285440121	-0.763407942557	5
11747	2.05028480436	-0.0292714838659	2.25763750823	0.750883367298	0.510674380769	0.801761152191	-0.0996925295523	0.971249026159	1.46208480487	-0.159674842643	0.947844392188	1.26253415763	1.82074038801	0.995326323412	2.27652921293	2.31225998608	0.909785255442	2.80352043661	-0.0533592020152	2.97714529502	4.1611937525	0.219450281814	4.29299149302	1.56243041215	-0.899765765122	0.400161167039	1.4698192776	0.43348902997	0.485852084055	0.7930990661	0.788603299039	0.668623698012	3.56057681693	0.749299925083	0.693688775952	2.85042220963	0.0102927481439	1.64623282961	1.72848865668	0.566570814873	3.73599456528	1.36197950155	1.35845617148	2.78396547988	1.04871044802	1.04384783746	1.49119635547	-0.121978731137	1.13941492657	1.82487040057	5
9452	2.02154220616	1.36829033165	1.542085064	0.491950159123	0.374661198114	0.637817310923	-0.0316418264369	2.35393937842	3.00135556789	-0.401785235598	0.280742369811	0.254194122964	2.00035303825	0.707491598898	0.625162532267	0.634386084313	1.61260223148	2.60999642233	0.824788531081	2.10406363067	3.52779750167	0.191640904379	3.65606645786	1.67187103313	0.825442746062	2.01119379078	1.88274775834	-0.644999665027	-0.573743553363	3.6439063678	0.0652384483415	-1.65547900829	3.15553646598	0.964387119632	1.03156093135	1.72473664069	-0.220580218155	0.128630622311	0.239407141879	1.4592323935	2.9225932474	-1.5322448441	-1.53532134813	4.85339814581	3.76533766828	3.76014569159	-1.55563858489	0.914840483527	0.269978992178	1.09691711657	5
11851	2.09678682756	2.28208074949	1.25658406605	0.526035280238	0.568965744765	0.52011212898	-0.0267810619286	2.55957167258	2.9479086664	1.29298751508	-0.25813338171	-0.216364559883	1.52847729361	0.459418441443	1.2321290628	1.0110516541	0.1449789138	2.71693736266	1.58472406934	1.7148153623	1.61361083797	-0.67044979612	2.14277995831	0.86201043789	0.661137173568	1.75342857098	1.49489684794	-0.329748353183	-0.315305593017	2.62741873598	-0.103276045469	-1.38450211511	2.61882418257	0.165927862923	0.0179444651469	2.79698037142	0.754216750662	0.6520772146	0.567881005438	1.77804010016	2.21086709426	1.49116376419	1.4727603835	3.28440982521	2.32891960034	2.3188447894	1.49119635547	1.91100012115	0.269978992178	1.09691711657	5
11791	1.0527727325	-0.0651064022125	1.18872598823	0.399723715643	0.730886200307	0.279293797944	-0.138578645618	0.846309551417	1.18416091711	1.29298751508	0.974810241392	1.39697949559	1.0022917791	0.657519342822	0.547795444156	0.668628408839	0.812667051369	1.4483343488	0.0817404492303	1.45585088322	1.1259069101	0.840526377872	0.880247327637	0.0667419254456	0.661137173568	1.35928756629	0.751251503634	-0.651782360516	-0.677118737501	0.703917573359	-0.448230010707	-0.706853569881	1.50933288973	-0.393368910891	-0.319927690256	0.549658705218	-0.477105736265	0.0760491533227	0.0861193388853	0.396540037991	1.47880590816	1.4166343819	1.40620350055	1.75958980656	0.932890126291	0.914500320596	1.49119635547	0.0609893655685	1.68281238557	1.25868451301	5
11754	0.299145686267	0.956188770666	0.0440438203565	3.53722026664	0.879853019406	3.09600565872	1.39742293899	1.9814980962	1.85759187593	0.324545943266	-0.749040820398	-0.754145911707	1.43504086854	-0.0243918122249	-0.379831279158	-0.581216436355	1.01902809499	2.53709184618	0.233727556881	2.46700022994	1.48211692168	1.40598371906	1.01001854636	-0.188619523504	1.0719011048	1.51964151116	1.71978398015	-0.668817192216	-0.651274941467	2.36985051215	-0.172638430809	-0.644333800723	3.1250035136	2.0094751474	1.70730524216	1.86115100867	-0.0410123554781	-0.527183624477	-0.592726645803	1.88430933571	2.2312021272	1.37067459616	1.3649671709	2.89671820421	2.47014762846	2.46667052295	1.49119635547	1.62638308183	-1.14285440121	-1.08694273545	5
11884	1.64970092794	0.81284909728	1.42374769554	1.10329011428	0.685548472755	1.01022176348	0.167649518401	0.347217457351	0.553487479484	-0.401785235598	0.0839476045288	0.119748785007	1.60143400336	0.481895980597	0.213298927725	0.154993540951	1.92915144579	2.56564187955	0.520814315778	2.27210648597	3.25157606844	1.23912745445	2.68724535094	0.949562934673	0.661137173568	1.27386537136	1.56588157186	-0.399381785297	-0.392836981121	2.72098381613	0.1944221833	-1.33773123268	3.17149729015	1.93559108913	1.87624131986	0.374562875204	-1.04146187611	-0.0320226367952	-0.0452702065382	1.60800932327	2.43455245667	1.53339708083	1.50820915812	3.12683985219	3.10916073681	3.11340810727	1.49119635547	0.833521329436	0.0526200085794	0.368963832562	5
